Date,tair,pcp,Q,SWE,PET
2013-03-20,-2.2222222222222223,0.0,0.144804827345881,205.73999999999998,2.2350845336914062
2013-03-21,-3.3333333333333335,15.239999999999998,0.1713567998205566,208.27999999999997,2.081218957901001
2013-03-22,-5.555555555555555,0.0,0.1352185042918196,220.97999999999996,1.7877411842346191
2013-03-23,-11.666666666666666,0.0,0.1512591874581933,220.97999999999996,1.1438738107681274
2013-03-24,-12.777777777777779,0.0,0.1529073503670978,220.97999999999996,1.0579125881195068
2013-03-25,-9.444444444444445,0.0,0.1545555132760023,220.97999999999996,1.3718136548995972
2013-03-26,-1.1111111111111112,0.0,0.1562036761849067,223.52,2.519282102584839
2013-03-27,1.6666666666666667,0.0,0.1680446044836796,223.52,3.070538282394409
2013-03-28,2.2222222222222223,0.0,0.1575877249550391,223.52,3.2104146480560303
2013-03-29,2.2222222222222223,0.0,0.1764339123851941,223.52,3.2325098514556885
2013-03-30,2.7777777777777777,0.0,0.1743153315896355,223.52,3.378971576690674
2013-03-31,2.7777777777777777,0.0,0.1981672903404385,223.52,3.4020166397094727
2013-04-01,2.2222222222222223,2.54,0.2409231037286558,223.52,3.299098253250122
2013-04-02,0.5555555555555556,2.54,0.2478467481905466,226.06,2.9649906158447266
2013-04-03,1.1111111111111112,0.0,0.2581778051037209,228.6,3.1005635261535645
